geo,time,median_income
arg,2024,21.804
arg,2025,22.185
arg,2026,22.694
arg,2027,23.215
arg,2028,23.748
arg,2029,24.294
arg,2030,24.852
arg,2031,25.457
arg,2032,26.077
arg,2033,26.713
arg,2034,27.364
arg,2035,28.029
arg,2036,28.714
arg,2037,29.415
arg,2038,30.134
arg,2039,30.87
arg,2040,31.621
arg,2041,32.372
arg,2042,33.14
arg,2043,33.929
arg,2044,34.735
arg,2045,35.559
arg,2046,36.404
arg,2047,37.269
arg,2048,38.154
arg,2049,39.061
arg,2050,39.988
arg,2051,40.937
arg,2052,41.909
arg,2053,42.904
arg,2054,43.923
arg,2055,44.966
arg,2056,46.034
arg,2057,47.127
arg,2058,48.246
arg,2059,49.392
arg,2060,50.566
arg,2061,51.767
arg,2062,52.998
arg,2063,54.256
arg,2064,55.544
arg,2065,56.864
arg,2066,58.213
arg,2067,59.595
arg,2068,61.012
arg,2069,62.462
arg,2070,63.945
arg,2071,65.463
arg,2072,67.018
arg,2073,68.611
arg,2074,70.242
arg,2075,71.91
arg,2076,73.618
arg,2077,75.366
arg,2078,77.156
arg,2079,78.989
arg,2080,80.864
arg,2081,82.785
arg,2082,84.751
arg,2083,86.765
arg,2084,88.825
arg,2085,90.934
arg,2086,93.094
arg,2087,95.306
arg,2088,97.569
arg,2089,99.888
arg,2090,102.26
arg,2091,104.69
arg,2092,107.176
arg,2093,109.722
arg,2094,112.328
arg,2095,114.998
arg,2096,117.728
arg,2097,120.525
arg,2098,123.388
arg,2099,126.318
arg,2100,129.318
arm,1800,1.131
arm,1801,1.131
arm,1802,1.131
arm,1803,1.131
arm,1804,1.131
arm,1805,1.131
arm,1806,1.131
arm,1807,1.131
arm,1808,1.131
arm,1809,1.131
arm,1810,1.131
arm,1811,1.131
arm,1812,1.131
arm,1813,1.131
arm,1814,1.131
arm,1815,1.133
arm,1816,1.133
arm,1817,1.133
arm,1818,1.133
arm,1819,1.133
arm,1820,1.133
arm,1821,1.139
arm,1822,1.144
arm,1823,1.149
arm,1824,1.154
arm,1825,1.154
arm,1826,1.16
arm,1827,1.165
arm,1828,1.17
arm,1829,1.176
arm,1830,1.176
arm,1831,1.181
arm,1832,1.186
arm,1833,1.191
arm,1834,1.197
arm,1835,1.199
arm,1836,1.205
arm,1837,1.21
arm,1838,1.215
arm,1839,1.22
arm,1840,1.223
arm,1841,1.228
arm,1842,1.234
arm,1843,1.239
arm,1844,1.244
arm,1845,1.247
arm,1846,1.252
arm,1847,1.257
arm,1848,1.263
arm,1849,1.268
arm,1850,1.27
arm,1851,1.276
arm,1852,1.281
arm,1853,1.286
arm,1854,1.292
arm,1855,1.297
arm,1856,1.302
arm,1857,1.307
arm,1858,1.313
arm,1859,1.318
arm,1860,1.321
arm,1861,1.326
arm,1862,1.331
arm,1863,1.336
arm,1864,1.342
arm,1865,1.347
arm,1866,1.352
arm,1867,1.357
arm,1868,1.363
arm,1869,1.368
arm,1870,1.373
arm,1871,1.379
arm,1872,1.382
arm,1873,1.386
arm,1874,1.39
arm,1875,1.393
arm,1876,1.397
arm,1877,1.401
arm,1878,1.404
arm,1879,1.408
arm,1880,1.412
arm,1881,1.415
arm,1882,1.419
arm,1883,1.423
arm,1884,1.426
arm,1885,1.433
arm,1886,1.428
arm,1887,1.424
arm,1888,1.42
arm,1889,1.416
arm,1890,1.412
arm,1891,1.459
arm,1892,1.507
arm,1893,1.557
arm,1894,1.609
arm,1895,1.661
arm,1896,1.703
arm,1897,1.747
arm,1898,1.792
arm,1899,1.838
arm,1900,1.887
arm,1901,1.929
arm,1902,2.09
arm,1903,1.94
arm,1904,2.139
arm,1905,1.885
arm,1906,1.797
arm,1907,1.722
arm,1908,1.874
arm,1909,1.941
arm,1910,2.065
arm,1911,1.899
arm,1912,2.048
arm,1913,2.144
arm,1914,2.042
arm,1915,2.034
arm,1916,2.027
arm,1917,1.686
arm,1918,1.404
arm,1919,1.17
arm,1920,1.108
arm,1921,1.05
arm,1922,1.139
arm,1923,1.235
arm,1924,1.336
arm,1925,1.446
arm,1926,1.567
arm,1927,1.697
arm,1928,1.837
arm,1929,1.989
arm,1930,2.074
arm,1931,2.084
arm,1932,2.045
arm,1933,2.112
arm,1934,2.3
arm,1935,2.618
arm,1936,2.786
arm,1937,3.007
arm,1938,2.987
arm,1939,3.097
arm,1940,2.956
arm,1941,2.89
arm,1942,2.826
arm,1943,2.762
arm,1944,2.701
arm,1945,2.642
arm,1946,2.583
arm,1947,2.859
arm,1948,3.216
arm,1949,3.5
arm,1950,3.779
arm,1951,3.717
arm,1952,3.876
arm,1953,3.962
arm,1954,4.07
arm,1955,4.325
arm,1956,4.638
arm,1957,4.633
arm,1958,4.877
arm,1959,4.721
arm,1960,5.056
arm,1961,5.244
arm,1962,5.292
arm,1963,5.09
arm,1964,5.662
arm,1965,5.904
arm,1966,6.115
arm,1967,6.312
arm,1968,6.608
arm,1969,6.632
arm,1970,7.067
arm,1971,7.179
arm,1972,7.14
arm,1973,7.658
arm,1974,7.731
arm,1975,7.608
arm,1976,7.817
arm,1977,7.854
arm,1978,7.906
arm,1979,7.728
arm,1980,7.6
arm,1981,7.4
arm,1982,7.602
arm,1983,7.645
arm,1984,7.888
arm,1985,8.122
arm,1986,8.055
arm,1987,7.587
arm,1988,7.208
arm,1989,8.153
arm,1990,7.49
arm,1991,6.677
arm,1992,3.956
arm,1993,3.695
arm,1994,3.954
arm,1995,4.424
arm,1996,4.676
arm,1997,5.11
arm,1998,3.876
arm,1999,3.932
arm,2000,3.848
arm,2001,3.766
arm,2002,3.949
arm,2003,4.149
arm,2004,4.832
arm,2005,5.421
arm,2006,5.833
arm,2007,6.382
arm,2008,6.649
arm,2009,5.968
arm,2010,5.935
arm,2011,6.152
arm,2012,6.395
arm,2013,6.577
arm,2014,6.719
arm,2015,7.148
arm,2016,7.657
arm,2017,6.974
arm,2018,6.957
arm,2019,6.677
arm,2020,7.04
arm,2021,7.239
arm,2022,7.443
arm,2023,7.653
arm,2024,7.869
arm,2025,8.091
arm,2026,8.28
arm,2027,8.474
arm,2028,8.674
arm,2029,8.878
arm,2030,9.087
arm,2031,9.289
arm,2032,9.497
arm,2033,9.709
arm,2034,9.926
arm,2035,10.146
arm,2036,10.371
arm,2037,10.601
arm,2038,10.837
arm,2039,11.077
arm,2040,11.328
arm,2041,11.574
arm,2042,11.821
arm,2043,12.077
arm,2044,12.338
arm,2045,12.604
arm,2046,12.876
arm,2047,13.155
arm,2048,13.439
arm,2049,13.728
arm,2050,14.025
arm,2051,14.327
arm,2052,14.637
arm,2053,14.952
arm,2054,15.275
arm,2055,15.606
arm,2056,15.944
arm,2057,16.287
arm,2058,16.639
arm,2059,16.998
arm,2060,17.364
arm,2061,17.738
arm,2062,18.121
arm,2063,18.513
arm,2064,18.913
arm,2065,19.321
arm,2066,19.74
arm,2067,20.166
arm,2068,20.602
arm,2069,21.046
arm,2070,21.501
arm,2071,21.966
arm,2072,22.441
arm,2073,22.926
arm,2074,23.422
arm,2075,23.928
arm,2076,24.445
arm,2077,24.974
arm,2078,25.514
arm,2079,26.067
arm,2080,26.63
arm,2081,27.206
arm,2082,27.795
arm,2083,28.397
arm,2084,29.012
arm,2085,29.64
arm,2086,30.28
arm,2087,30.934
arm,2088,31.604
arm,2089,32.287
arm,2090,32.984
arm,2091,33.697
arm,2092,34.427
arm,2093,35.172
arm,2094,35.932
arm,2095,36.71
arm,2096,37.504
arm,2097,38.317
arm,2098,39.145
arm,2099,39.99
arm,2100,40.854
atg,1800,1.118
atg,1801,1.168
atg,1802,1.22
atg,1803,1.276
atg,1804,1.334
atg,1805,1.397
atg,1806,1.397
atg,1807,1.397
atg,1808,1.397
atg,1809,1.397
atg,1810,1.4
atg,1811,1.4
atg,1812,1.4
atg,1813,1.4
atg,1814,1.4
atg,1815,1.4
atg,1816,1.4
atg,1817,1.4
atg,1818,1.4
atg,1819,1.4
atg,1820,1.4
atg,1821,1.41
atg,1822,1.421
atg,1823,1.431
atg,1824,1.442
atg,1825,1.447
atg,1826,1.458
atg,1827,1.468
atg,1828,1.479
atg,1829,1.489
atg,1830,1.497
atg,1831,1.508
atg,1832,1.518
atg,1833,1.529
atg,1834,1.539
atg,1835,1.55
atg,1836,1.56
atg,1837,1.571
atg,1838,1.581
atg,1839,1.592
atg,1840,1.603
atg,1841,1.613
atg,1842,1.624
atg,1843,1.634
atg,1844,1.645
atg,1845,1.658
atg,1846,1.668
atg,1847,1.679
atg,1848,1.69
atg,1849,1.7
atg,1850,1.713
atg,1851,1.726
atg,1852,1.74
atg,1853,1.753
atg,1854,1.766
atg,1855,1.774
atg,1856,1.787
atg,1857,1.8
atg,1858,1.813
atg,1859,1.827
atg,1860,1.834
atg,1861,1.848
atg,1862,1.861
atg,1863,1.874
atg,1864,1.887
atg,1865,1.898
atg,1866,1.911
atg,1867,1.924
atg,1868,1.937
atg,1869,1.95
atg,1870,1.961
atg,1871,1.974
atg,1872,1.987
atg,1873,2.001
atg,1874,2.014
atg,1875,2.027
atg,1876,2.04
atg,1877,2.053
atg,1878,2.066
atg,1879,2.08
atg,1880,2.098
atg,1881,2.111
atg,1882,2.124
atg,1883,2.138
atg,1884,2.151
atg,1885,2.169
atg,1886,2.185
atg,1887,2.201
atg,1888,2.217
atg,1889,2.232
atg,1890,2.243
atg,1891,2.259
atg,1892,2.275
atg,1893,2.29
atg,1894,2.306
atg,1895,2.322
atg,1896,2.338
atg,1897,2.354
atg,1898,2.37
atg,1899,2.385
atg,1900,2.401
atg,1901,2.417
atg,1902,2.433
atg,1903,2.449
atg,1904,2.464
atg,1905,2.48
atg,1906,2.499
atg,1907,2.517
atg,1908,2.533
atg,1909,2.549
atg,1910,2.567
atg,1911,2.586
atg,1912,2.602
atg,1913,2.62
atg,1914,2.683
atg,1915,2.752
atg,1916,2.82
atg,1917,2.886
atg,1918,2.96
atg,1919,3.031
atg,1920,3.108
atg,1921,3.181
atg,1922,3.26
atg,1923,3.342
atg,1924,3.421
atg,1925,3.506
atg,1926,3.593
atg,1927,3.679
atg,1928,3.769
atg,1929,3.861
atg,1930,3.956
atg,1931,4.054
atg,1932,4.154
atg,1933,4.254
atg,1934,4.357
atg,1935,4.465
atg,1936,4.573
atg,1937,4.684
atg,1938,4.8
atg,1939,4.916
atg,1940,5.037
atg,1941,5.161
atg,1942,5.285
atg,1943,5.414
atg,1944,5.548
atg,1945,5.683
atg,1946,5.82
atg,1947,5.962
atg,1948,6.11
atg,1949,6.257
atg,1950,6.41
atg,1951,6.566
atg,1952,6.724
atg,1953,6.89
atg,1954,7.056
atg,1955,7.227
atg,1956,7.406
atg,1957,7.583
atg,1958,7.77
atg,1959,7.96
atg,1960,8.152
atg,1961,8.353
atg,1962,8.556
atg,1963,8.761
atg,1964,8.975
atg,1965,9.193
atg,1966,9.418
atg,1967,9.644
atg,1968,9.879
atg,1969,10.119
atg,1970,10.364
atg,1971,10.862
atg,1972,11.371
atg,1973,12.061
atg,1974,12.217
atg,1975,11.489
atg,1976,10.464
atg,1977,11.321
atg,1978,11.882
atg,1979,13.322
atg,1980,14.43
atg,1981,15.339
atg,1982,19.471
atg,1983,16.851
atg,1984,17.725
atg,1985,20.398
atg,1986,25.689
atg,1987,24.521
atg,1988,18.768
atg,1989,21.677
atg,1990,19.902
atg,1991,19.556
atg,1992,19.374
atg,1993,19.642
atg,1994,22.438
atg,1995,22.27
atg,1996,24.113
atg,1997,22.987
atg,1998,21.716
atg,1999,22.971
atg,2000,21.666
atg,2001,23.567
atg,2002,22.738
atg,2003,25.697
atg,2004,25.29
atg,2005,29.189
atg,2006,40.712
atg,2007,36.551
atg,2008,33.952
atg,2009,23.646
atg,2010,26.708
atg,2011,27.267
atg,2012,29.118
atg,2013,29.543
atg,2014,29.344
atg,2015,25.67
atg,2016,29.53
atg,2017,30.504
atg,2018,30.693
atg,2019,30.882
atg,2020,31.071
atg,2021,31.397
atg,2022,31.725
atg,2023,32.059
atg,2024,32.395
atg,2025,32.733
atg,2026,33.379
atg,2027,34.038
atg,2028,34.71
atg,2029,35.396
atg,2030,36.092
atg,2031,36.887
atg,2032,37.701
atg,2033,38.533
atg,2034,39.384
atg,2035,40.256
atg,2036,41.148
atg,2037,42.059
atg,2038,42.991
atg,2039,43.945
atg,2040,44.919
atg,2041,45.885
atg,2042,46.872
atg,2043,47.88
atg,2044,48.91
atg,2045,49.962
atg,2046,51.036
atg,2047,52.134
atg,2048,53.255
atg,2049,54.4
atg,2050,55.568
atg,2051,56.763
atg,2052,57.984
atg,2053,59.231
atg,2054,60.504
atg,2055,61.804
atg,2056,63.133
atg,2057,64.49
atg,2058,65.876
atg,2059,67.291
atg,2060,68.738
atg,2061,70.217
atg,2062,71.726
atg,2063,73.267
atg,2064,74.842
atg,2065,76.452
atg,2066,78.096
atg,2067,79.773
atg,2068,81.488
atg,2069,83.24
atg,2070,85.03
atg,2071,86.857
atg,2072,88.724
atg,2073,90.633
atg,2074,92.582
atg,2075,94.571
atg,2076,96.603
atg,2077,98.68
atg,2078,100.802
atg,2079,102.968
atg,2080,105.181
atg,2081,107.442
atg,2082,109.753
atg,2083,112.113
atg,2084,114.523
atg,2085,116.986
atg,2086,119.502
atg,2087,122.072
atg,2088,124.697
atg,2089,127.378
atg,2090,130.117
atg,2091,132.914
atg,2092,135.77
atg,2093,138.689
atg,2094,141.671
atg,2095,144.718
atg,2096,147.829
atg,2097,151.008
atg,2098,154.256
atg,2099,157.573
atg,2100,160.96
aus,1800,1.104
aus,1801,1.107
aus,1802,1.11
aus,1803,1.112
aus,1804,1.115
aus,1805,1.118
aus,1806,1.12
aus,1807,1.123
aus,1808,1.125
aus,1809,1.128
aus,1810,1.131
aus,1811,1.133
aus,1812,1.136
aus,1813,1.139
aus,1814,1.141
aus,1815,1.144
aus,1816,1.147
aus,1817,1.149
aus,1818,1.152
aus,1819,1.154
aus,1820,1.157
aus,1821,1.197
aus,1822,1.239
aus,1823,1.284
aus,1824,1.328
aus,1825,1.376
aus,1826,1.468
aus,1827,1.566
aus,1828,1.668
aus,1829,1.779
aus,1830,1.898
aus,1831,2.016
aus,1832,2.14
aus,1833,2.272
aus,1834,2.412
aus,1835,2.562
aus,1836,2.657
aus,1837,2.757
aus,1838,2.86
aus,1839,2.965
aus,1840,3.076
aus,1841,3.11
aus,1842,3.144
aus,1843,3.179
aus,1844,3.213
aus,1845,3.247
aus,1846,3.455
aus,1847,3.677
aus,1848,3.911
aus,1849,4.162
aus,1850,4.431
aus,1851,4.647
aus,1852,4.871
aus,1853,5.108
aus,1854,5.356
aus,1855,5.614
aus,1856,5.78
aus,1857,5.952
aus,1858,6.128
aus,1859,6.31
aus,1860,6.5
aus,1861,6.439
aus,1862,6.381
aus,1863,6.323
aus,1864,6.265
aus,1865,6.207
aus,1866,6.423
aus,1867,6.647
aus,1868,6.879
aus,1869,7.119
aus,1870,7.362
aus,1871,7.718
aus,1872,8.088
aus,1873,8.477
aus,1874,8.884
aus,1875,9.309
aus,1876,9.374
aus,1877,9.438
aus,1878,9.506
aus,1879,9.573
aus,1880,9.64
aus,1881,9.702
aus,1882,9.764
aus,1883,9.826
aus,1884,9.887
aus,1885,9.949
aus,1886,9.966
aus,1887,9.983
aus,1888,10
aus,1889,10.018
aus,1890,10.03
aus,1891,9.55
aus,1892,9.094
aus,1893,8.659
aus,1894,8.246
aus,1895,7.848
aus,1896,8.073
aus,1897,8.303
aus,1898,8.541
aus,1899,8.785
aus,1900,9.033
aus,1901,8.641
aus,1902,8.603
aus,1903,9.174
aus,1904,9.666
aus,1905,9.639
aus,1906,10.147
aus,1907,10.393
aus,1908,10.564
aus,1909,11.214
aus,1910,11.729
aus,1911,11.476
aus,1912,11.451
aus,1913,11.568
aus,1914,11.263
aus,1915,11.081
aus,1916,10.904
aus,1917,10.699
aus,1918,10.262
aus,1919,10.505
aus,1920,10.604
aus,1921,10.914
aus,1922,11.243
aus,1923,11.52
aus,1924,12.006
aus,1925,12.298
aus,1926,12.331
aus,1927,12.256
aus,1928,12.043
aus,1929,11.618
aus,1930,10.387
aus,1931,9.597
aus,1932,10.055
aus,1933,10.661
aus,1934,11.133
aus,1935,11.695
aus,1936,12.123
aus,1937,12.621
aus,1938,12.926
aus,1939,12.831
aus,1940,13.528
aus,1941,14.887
aus,1942,16.454
aus,1943,16.884
aus,1944,16.133
aus,1945,15.153
aus,1946,14.444
aus,1947,14.594
aus,1948,15.255
aus,1949,15.844
aus,1950,16.226
aus,1951,16.434
aus,1952,16.239
aus,1953,16.429
aus,1954,17.057
aus,1955,17.575
aus,1956,17.754
aus,1957,17.716
aus,1958,18.193
aus,1959,18.904
aus,1960,19.266
aus,1961,18.967
aus,1962,19.794
aus,1963,20.62
aus,1964,21.614
aus,1965,22.289
aus,1966,22.494
aus,1967,23.587
aus,1968,24.513
aus,1969,25.434
aus,1970,26.464
aus,1971,27.077
aus,1972,27.355
aus,1973,28.428
aus,1974,28.693
aus,1975,29.128
aus,1976,30.017
aus,1977,30.019
aus,1978,30.54
aus,1979,31.793
aus,1980,32.025
aus,1981,32.391
aus,1982,32.877
aus,1983,32.869
aus,1984,32.663
aus,1985,32.904
aus,1986,33.135
aus,1987,33.225
aus,1988,33.49
aus,1989,33.79
aus,1990,33.306
aus,1991,32.51
aus,1992,31.96
aus,1993,31.414
aus,1994,31.227
aus,1995,31.201
aus,1996,31.646
aus,1997,32.33
aus,1998,33.411
aus,1999,34.391
aus,2000,35.028
aus,2001,35.492
aus,2002,35.986
aus,2003,36.63
aus,2004,39.703
aus,2005,41.814
aus,2006,44.741
aus,2007,48.278
aus,2008,48.601
aus,2009,48.379
aus,2010,49.09
aus,2011,50.732
aus,2012,51.272
aus,2013,51.755
aus,2014,52.589
aus,2015,52.436
aus,2016,52.175
aus,2017,52.525
aus,2018,52.752
aus,2019,51.745
aus,2020,53.811
aus,2021,54.731
aus,2022,55.669
aus,2023,56.622
aus,2024,57.592
aus,2025,58.578
aus,2026,59.831
aus,2027,61.11
aus,2028,62.418
aus,2029,63.753
aus,2030,65.118
aus,2031,66.582
aus,2032,68.081
aus,2033,69.613
aus,2034,71.18
aus,2035,72.784
aus,2036,74.423
aus,2037,76.099
aus,2038,77.813
aus,2039,79.567
aus,2040,81.361
aus,2041,83.141
aus,2042,84.962
aus,2043,86.821
aus,2044,88.722
aus,2045,90.663
aus,2046,92.647
aus,2047,94.676
aus,2048,96.749
aus,2049,98.865
aus,2050,101.03
aus,2051,103.243
aus,2052,105.504
aus,2053,107.815
aus,2054,110.176
aus,2055,112.588
aus,2056,115.053
aus,2057,117.574
aus,2058,120.149
aus,2059,122.781
aus,2060,125.471
aus,2061,128.219
aus,2062,131.026
aus,2063,133.899
aus,2064,136.832
aus,2065,139.83
aus,2066,142.894
aus,2067,146.025
aus,2068,149.224
aus,2069,152.495
aus,2070,155.836
aus,2071,159.25
aus,2072,162.742
aus,2073,166.31
aus,2074,169.957
aus,2075,173.681
aus,2076,177.489
aus,2077,181.381
aus,2078,185.36
aus,2079,189.423
aus,2080,193.578
aus,2081,197.825
aus,2082,202.164
aus,2083,206.597
aus,2084,211.127
aus,2085,215.758
aus,2086,220.491
aus,2087,225.33
aus,2088,230.271
aus,2089,235.323
aus,2090,240.488
aus,2091,245.766
aus,2092,251.157
aus,2093,256.669
aus,2094,262.302
aus,2095,268.058
aus,2096,273.941
aus,2097,279.956
aus,2098,286.102
aus,2099,292.385
aus,2100,298.804
aut,1800,2.264
aut,1801,2.272
aut,1802,2.28
aut,1803,2.288
aut,1804,2.296
aut,1805,2.309
aut,1806,2.319
aut,1807,2.33
aut,1808,2.341
aut,1809,2.351
aut,1810,2.359
aut,1811,2.37
aut,1812,2.38
aut,1813,2.391
aut,1814,2.401
aut,1815,2.406
aut,1816,2.417
aut,1817,2.428
aut,1818,2.438
aut,1819,2.449
aut,1820,2.454
aut,1821,2.493
aut,1822,2.536
aut,1823,2.578
aut,1824,2.62
aut,1825,2.662
aut,1826,2.704
aut,1827,2.749
aut,1828,2.794
aut,1829,2.839
aut,1830,2.884
aut,1831,2.913
aut,1832,2.941
aut,1833,2.973
aut,1834,3.005
aut,1835,3.036
aut,1836,3.068
aut,1837,3.1
aut,1838,3.131
aut,1839,3.163
aut,1840,3.197
aut,1841,3.231
aut,1842,3.266
aut,1843,3.303
aut,1844,3.34
aut,1845,3.376
aut,1846,3.413
aut,1847,3.45
aut,1848,3.487
aut,1849,3.524
aut,1850,3.564
aut,1851,3.598
aut,1852,3.632
aut,1853,3.669
aut,1854,3.706
aut,1855,3.743
aut,1856,3.78
aut,1857,3.817
aut,1858,3.853
aut,1859,3.89
aut,1860,3.93
aut,1861,3.956
aut,1862,3.985
aut,1863,4.014
aut,1864,4.043
aut,1865,4.07
aut,1866,4.099
aut,1867,4.128
aut,1868,4.157
aut,1869,4.186
aut,1870,4.215
aut,1871,4.273
aut,1872,4.35
aut,1873,4.431
aut,1874,4.512
aut,1875,4.597
aut,1876,4.676
aut,1877,4.756
aut,1878,4.838
aut,1879,4.921
aut,1880,5.005
aut,1881,5.102
aut,1882,5.2
aut,1883,5.301
aut,1884,5.402
aut,1885,5.504
aut,1886,5.649
aut,1887,5.797
aut,1888,5.948
aut,1889,6.104
aut,1890,6.257
aut,1891,6.416
aut,1892,6.579
aut,1893,6.746
aut,1894,6.916
aut,1895,7.084
aut,1896,7.224
aut,1897,7.367
aut,1898,7.511
aut,1899,7.659
aut,1900,7.809
aut,1901,7.801
aut,1902,8.068
aut,1903,8.098
aut,1904,8.182
aut,1905,8.598
aut,1906,8.887
aut,1907,9.387
aut,1908,9.383
aut,1909,9.307
aut,1910,9.396
aut,1911,9.619
aut,1912,10.029
aut,1913,9.927
aut,1914,8.243
aut,1915,7.886
aut,1916,7.546
aut,1917,7.432
aut,1918,7.348
aut,1919,6.5
aut,1920,6.948
aut,1921,7.632
aut,1922,8.284
aut,1923,8.178
aut,1924,9.097
aut,1925,9.684
aut,1926,9.813
aut,1927,10.078
aut,1928,10.511
aut,1929,10.625
aut,1930,10.301
aut,1931,9.443
aut,1932,8.441
aut,1933,8.134
aut,1934,8.186
aut,1935,8.343
aut,1936,8.595
aut,1937,9.056
aut,1938,10.217
aut,1939,11.755
aut,1940,11.365
aut,1941,12.104
aut,1942,11.433
aut,1943,11.668
aut,1944,10.928
aut,1945,4.951
aut,1946,5.619
aut,1947,6.223
aut,1948,7.941
aut,1949,9.463
aut,1950,10.653
aut,1951,11.385
aut,1952,11.41
aut,1953,11.905
aut,1954,13.113
aut,1955,14.554
aut,1956,15.549
aut,1957,16.481
aut,1958,17.037
aut,1959,17.464
aut,1960,18.826
aut,1961,19.73
aut,1962,20.083
aut,1963,20.767
aut,1964,21.868
aut,1965,22.355
aut,1966,23.452
aut,1967,23.991
aut,1968,24.932
aut,1969,26.417
aut,1970,28.212
aut,1971,29.55
aut,1972,31.234
aut,1973,32.609
aut,1974,33.871
aut,1975,33.867
aut,1976,35.514
aut,1977,37.193
aut,1978,37.122
aut,1979,39.25
aut,1980,40.194
aut,1981,39.973
aut,1982,40.725
aut,1983,43.015
aut,1984,42.074
aut,1985,42.77
aut,1986,43.71
aut,1987,44.719
aut,1988,44.858
aut,1989,45.301
aut,1990,45.773
aut,1991,45.759
aut,1992,45.857
aut,1993,45.004
aut,1994,44.753
aut,1995,40.576
aut,1996,44.097
aut,1997,43.666
aut,1998,44.798
aut,1999,45.726
aut,2000,46.923
aut,2001,47.28
aut,2002,47.286
aut,2003,47.836
aut,2004,49.968
aut,2005,48.435
aut,2006,48.854
aut,2007,51.23
aut,2008,52.647
aut,2009,54.053
aut,2010,54.968
aut,2011,53.602
aut,2012,52.789
aut,2013,54.534
aut,2014,54.408
aut,2015,54.805
aut,2016,57.038
aut,2017,57
aut,2018,56.379
aut,2019,57.839
aut,2020,58.205
aut,2021,58.714
aut,2022,59.228
aut,2023,59.746
aut,2024,60.268
aut,2025,60.795
aut,2026,61.962
aut,2027,63.15
aut,2028,64.359
aut,2029,65.594
aut,2030,66.851
aut,2031,68.312
aut,2032,69.803
aut,2033,71.328
aut,2034,72.886
aut,2035,74.477
aut,2036,76.108
aut,2037,77.775
aut,2038,79.48
aut,2039,81.222
aut,2040,83
aut,2041,84.761
aut,2042,86.563
aut,2043,88.403
aut,2044,90.281
aut,2045,92.199
aut,2046,94.159
aut,2047,96.161
aut,2048,98.203
aut,2049,100.288
aut,2050,102.416
aut,2051,104.594
aut,2052,106.817
aut,2053,109.085
aut,2054,111.398
aut,2055,113.765
aut,2056,116.182
aut,2057,118.649
aut,2058,121.167
aut,2059,123.74
aut,2060,126.367
aut,2061,129.05
aut,2062,131.789
aut,2063,134.587
aut,2064,137.446
aut,2065,140.363
aut,2066,143.341
aut,2067,146.383
aut,2068,149.493
aut,2069,152.666
aut,2070,155.905
aut,2071,159.212
aut,2072,162.593
aut,2073,166.043
aut,2074,169.564
aut,2075,173.16
aut,2076,176.836
aut,2077,180.587
aut,2078,184.417
aut,2079,188.327
aut,2080,192.321
aut,2081,196.403
aut,2082,200.565
aut,2083,204.816
aut,2084,209.157
aut,2085,213.593
aut,2086,218.12
aut,2087,222.742
aut,2088,227.464
aut,2089,232.287
aut,2090,237.211
aut,2091,242.237
aut,2092,247.37
aut,2093,252.615
aut,2094,257.97
aut,2095,263.434
aut,2096,269.016
aut,2097,274.716
aut,2098,280.539
aut,2099,286.481
aut,2100,292.548
aze,1800,1.265
aze,1801,1.265
aze,1802,1.265
aze,1803,1.265
aze,1804,1.265
aze,1805,1.268
aze,1806,1.268
aze,1807,1.268
aze,1808,1.268
aze,1809,1.268
aze,1810,1.268
aze,1811,1.268
aze,1812,1.268
aze,1813,1.268
aze,1814,1.268
aze,1815,1.27
aze,1816,1.27
aze,1817,1.27
aze,1818,1.27
aze,1819,1.27
aze,1820,1.27
aze,1821,1.278
aze,1822,1.286
aze,1823,1.294
aze,1824,1.302
aze,1825,1.305
aze,1826,1.313
aze,1827,1.321
aze,1828,1.328
aze,1829,1.336
aze,1830,1.344
aze,1831,1.352
aze,1832,1.36
aze,1833,1.368
aze,1834,1.376
aze,1835,1.381
aze,1836,1.389
aze,1837,1.397
aze,1838,1.405
aze,1839,1.413
aze,1840,1.421
aze,1841,1.429
aze,1842,1.436
aze,1843,1.444
aze,1844,1.452
aze,1845,1.46
aze,1846,1.468
aze,1847,1.476
aze,1848,1.484
aze,1849,1.492
aze,1850,1.5
aze,1851,1.508
aze,1852,1.516
aze,1853,1.523
aze,1854,1.531
aze,1855,1.542
aze,1856,1.55
aze,1857,1.558
aze,1858,1.566
aze,1859,1.574
aze,1860,1.584
aze,1861,1.592
aze,1862,1.6
aze,1863,1.608
aze,1864,1.616
aze,1865,1.629
aze,1866,1.637
aze,1867,1.645
aze,1868,1.653
aze,1869,1.661
aze,1870,1.674
aze,1871,1.684
aze,1872,1.691
aze,1873,1.698
aze,1874,1.705
aze,1875,1.706
aze,1876,1.713
aze,1877,1.72
aze,1878,1.727
aze,1879,1.733
aze,1880,1.735
aze,1881,1.742
aze,1882,1.748
aze,1883,1.755
aze,1884,1.762
aze,1885,1.768
aze,1886,1.765
aze,1887,1.761
aze,1888,1.758
aze,1889,1.754
aze,1890,1.746
aze,1891,1.803
aze,1892,1.863
aze,1893,1.925
aze,1894,1.989
aze,1895,2.058
aze,1896,2.112
aze,1897,2.168
aze,1898,2.226
aze,1899,2.285
aze,1900,2.345
aze,1901,2.398
aze,1902,2.6
aze,1903,2.414
aze,1904,2.662
aze,1905,2.349
aze,1906,2.239
aze,1907,2.147
aze,1908,2.34
aze,1909,2.424
aze,1910,2.579
aze,1911,2.377
aze,1912,2.563
aze,1913,2.685
aze,1914,2.557
aze,1915,2.439
aze,1916,2.328
aze,1917,2.039
