geo,time,ag_lnd_arbl_ha_pc
blz,1999,0.26781
blz,2000,0.25878
blz,2001,0.25483
blz,2002,0.26678
blz,2003,0.25981
blz,2004,0.25315
blz,2005,0.24665
blz,2006,0.24027
blz,2007,0.23409
blz,2008,0.22815
blz,2009,0.232
blz,2010,0.23258
blz,2011,0.22711
blz,2012,0.23077
blz,2013,0.22562
blz,2014,0.22073
blz,2015,0.24382
blz,2016,0.23887
blz,2017,0.23951
blz,2018,0.23494
bmu,1961,0.00879
bmu,1962,0.00644
bmu,1963,0.00629
bmu,1964,0.00818
bmu,1965,0.00798
bmu,1966,0.00784
bmu,1967,0.00769
bmu,1968,0.00566
bmu,1969,0.00556
bmu,1970,0.00545
bmu,1971,0.00549
bmu,1972,0.00554
bmu,1973,0.00558
bmu,1974,0.00562
bmu,1975,0.00566
bmu,1976,0.00564
bmu,1977,0.00562
bmu,1978,0.0056
bmu,1979,0.00558
bmu,1980,0.00549
bmu,1981,0.00545
bmu,1982,0.00541
bmu,1983,0.00536
bmu,1984,0.00532
bmu,1985,0.00527
bmu,1986,0.00523
bmu,1987,0.00519
bmu,1988,0.00514
bmu,1989,0.0051
bmu,1990,0.00506
bmu,1991,0.00508
bmu,1992,0.00512
bmu,1993,0.00509
bmu,1994,0.00506
bmu,1995,0.0067
bmu,1996,0.00665
bmu,1997,0.00661
bmu,1998,0.00656
bmu,1999,0.00653
bmu,2000,0.00647
bmu,2001,0.0064
bmu,2002,0.00636
bmu,2003,0.00632
bmu,2004,0.00628
bmu,2005,0.00623
bmu,2006,0.0062
bmu,2007,0.00616
bmu,2008,0.0046
bmu,2009,0.00457
bmu,2010,0.00461
bmu,2011,0.00465
bmu,2012,0.00463
bmu,2013,0.00462
bmu,2014,0.00461
bmu,2015,0.0046
bmu,2016,0.00465
bmu,2017,0.0047
bmu,2018,0.00469
bol,1961,0.34701
bol,1962,0.34078
bol,1963,0.33615
bol,1964,0.33883
bol,1965,0.34044
bol,1966,0.34299
bol,1967,0.34405
bol,1968,0.34625
bol,1969,0.3479
bol,1970,0.3488
bol,1971,0.34725
bol,1972,0.34897
bol,1973,0.35061
bol,1974,0.34973
bol,1975,0.3503
bol,1976,0.35338
bol,1977,0.35289
bol,1978,0.35117
bol,1979,0.34966
bol,1980,0.34821
bol,1981,0.34755
bol,1982,0.34707
bol,1983,0.3457
bol,1984,0.34571
bol,1985,0.33174
bol,1986,0.32651
bol,1987,0.32129
bol,1988,0.31609
bol,1989,0.31096
bol,1990,0.30591
bol,1991,0.30094
bol,1992,0.30024
bol,1993,0.30084
bol,1994,0.31473
bol,1995,0.3411
bol,1996,0.34579
bol,1997,0.36183
bol,1998,0.36731
bol,1999,0.3718
bol,2000,0.37347
bol,2001,0.36712
bol,2002,0.37745
bol,2003,0.39457
bol,2004,0.39464
bol,2005,0.41225
bol,2006,0.41563
bol,2007,0.43637
bol,2008,0.43882
bol,2009,0.45059
bol,2010,0.42762
bol,2011,0.42475
bol,2012,0.42611
bol,2013,0.42742
bol,2014,0.41741
bol,2015,0.40627
bol,2016,0.40229
bol,2017,0.3789
bol,2018,0.3946
bra,1961,0.31796
bra,1962,0.31572
bra,1963,0.3134
bra,1964,0.31106
bra,1965,0.30879
bra,1966,0.30659
bra,1967,0.30446
bra,1968,0.30239
bra,1969,0.3004
bra,1970,0.29655
bra,1971,0.30086
bra,1972,0.30495
bra,1973,0.30876
bra,1974,0.31227
bra,1975,0.31546
bra,1976,0.33306
bra,1977,0.34966
bra,1978,0.36532
bra,1979,0.38005
bra,1980,0.39394
bra,1981,0.39284
bra,1982,0.39163
bra,1983,0.3904
bra,1984,0.38928
bra,1985,0.39111
bra,1986,0.37502
bra,1987,0.35972
bra,1988,0.34511
bra,1989,0.33113
bra,1990,0.31771
bra,1991,0.30482
bra,1992,0.29245
bra,1993,0.28052
bra,1994,0.26899
bra,1995,0.2627
bra,1996,0.26207
bra,1997,0.26145
bra,1998,0.26088
bra,1999,0.2604
bra,2000,0.26001
bra,2001,0.25974
bra,2002,0.25957
bra,2003,0.2595
bra,2004,0.25953
bra,2005,0.25968
bra,2006,0.25995
bra,2007,0.26054
bra,2008,0.2612
bra,2009,0.26192
bra,2010,0.26265
bra,2011,0.26341
bra,2012,0.26419
bra,2013,0.26499
bra,2014,0.2658
bra,2015,0.26663
bra,2016,0.26746
bra,2017,0.2683
bra,2018,0.26621
brb,1961,0.06905
brb,1962,0.06878
brb,1963,0.06848
brb,1964,0.0682
brb,1965,0.06797
brb,1966,0.06777
brb,1967,0.06761
brb,1968,0.06744
brb,1969,0.06724
brb,1970,0.06698
brb,1971,0.06664
brb,1972,0.06625
brb,1973,0.06582
brb,1974,0.0654
brb,1975,0.065
brb,1976,0.06462
brb,1977,0.06427
brb,1978,0.06395
brb,1979,0.06366
brb,1980,0.06339
brb,1981,0.06317
brb,1982,0.06297
brb,1983,0.0628
brb,1984,0.06262
brb,1985,0.06244
brb,1986,0.06223
brb,1987,0.06201
brb,1988,0.06178
brb,1989,0.06155
brb,1990,0.06132
brb,1991,0.06109
brb,1992,0.06086
brb,1993,0.06064
brb,1994,0.0604
brb,1995,0.06016
brb,1996,0.05991
brb,1997,0.05966
brb,1998,0.05941
brb,1999,0.05546
brb,2000,0.05525
brb,2001,0.05505
brb,2002,0.0512
brb,2003,0.05103
brb,2004,0.04722
brb,2005,0.04705
brb,2006,0.04685
brb,2007,0.04664
brb,2008,0.04644
brb,2009,0.04625
brb,2010,0.04253
brb,2011,0.03887
brb,2012,0.03525
brb,2013,0.03342
brb,2014,0.0316
brb,2015,0.02804
brb,2016,0.02449
brb,2017,0.02446
brb,2018,0.02442
brn,1961,0.04675
brn,1962,0.0447
brn,1963,0.04276
brn,1964,0.04089
brn,1965,0.03907
brn,1966,0.05593
brn,1967,0.05336
brn,1968,0.05089
brn,1969,0.04855
brn,1970,0.04632
brn,1971,0.02948
brn,1972,0.02817
brn,1973,0.02693
brn,1974,0.02579
brn,1975,0.02475
brn,1976,0.02379
brn,1977,0.02289
brn,1978,0.02207
brn,1979,0.02132
brn,1980,0.01547
brn,1981,0.015
brn,1982,0.01456
brn,1983,0.01415
brn,1984,0.01375
brn,1985,0.01337
brn,1986,0.01299
brn,1987,0.01263
brn,1988,0.01227
brn,1989,0.01193
brn,1990,0.00773
brn,1991,0.00751
brn,1992,0.0073
brn,1993,0.0071
brn,1994,0.00691
brn,1995,0.00673
brn,1996,0.00657
brn,1997,0.00641
brn,1998,0.00627
brn,1999,0.00613
brn,2000,0.006
brn,2001,0.00588
brn,2002,0.00577
brn,2003,0.00566
brn,2004,0.00556
brn,2005,0.00548
brn,2006,0.0054
brn,2007,0.008
brn,2008,0.00791
brn,2009,0.01042
brn,2010,0.01029
brn,2011,0.01016
brn,2012,0.01003
brn,2013,0.01236
brn,2014,0.0122
brn,2015,0.01205
brn,2016,0.01191
brn,2017,0.01178
brn,2018,0.01166
btn,1961,0.43697
btn,1962,0.42634
btn,1963,0.41575
btn,1964,0.40492
btn,1965,0.39371
btn,1966,0.38217
btn,1967,0.37045
btn,1968,0.35877
btn,1969,0.34736
btn,1970,0.36999
btn,1971,0.35836
btn,1972,0.3472
btn,1973,0.33641
btn,1974,0.34075
btn,1975,0.33009
btn,1976,0.33359
btn,1977,0.32308
btn,1978,0.31305
btn,1979,0.3163
btn,1980,0.3195
btn,1981,0.31093
btn,1982,0.31473
btn,1983,0.32968
btn,1984,0.32117
btn,1985,0.31232
btn,1986,0.30291
btn,1987,0.29536
btn,1988,0.27672
btn,1989,0.2547
btn,1990,0.25433
btn,1991,0.25251
btn,1992,0.25256
btn,1993,0.25536
btn,1994,0.2632
btn,1995,0.27309
btn,1996,0.27887
btn,1997,0.27732
btn,1998,0.27109
btn,1999,0.26476
btn,2000,0.17935
btn,2001,0.18388
btn,2002,0.18019
btn,2003,0.1768
btn,2004,0.24734
btn,2005,0.25742
btn,2006,0.23015
btn,2007,0.205
btn,2008,0.1489
btn,2009,0.14742
btn,2010,0.14675
btn,2011,0.14453
btn,2012,0.14282
btn,2013,0.14108
btn,2014,0.13935
btn,2015,0.13766
btn,2016,0.13574
btn,2017,0.12675
btn,2018,0.1246
bwa,1961,0.77825
bwa,1962,0.76177
bwa,1963,0.74483
bwa,1964,0.72827
bwa,1965,0.71429
bwa,1966,0.69935
bwa,1967,0.68482
bwa,1968,0.67008
bwa,1969,0.65435
bwa,1970,0.63723
bwa,1971,0.61886
bwa,1972,0.60111
bwa,1973,0.58124
bwa,1974,0.56107
bwa,1975,0.54091
bwa,1976,0.52079
bwa,1977,0.50092
bwa,1978,0.4817
bwa,1979,0.46586
bwa,1980,0.44885
bwa,1981,0.43314
bwa,1982,0.42062
bwa,1983,0.40658
bwa,1984,0.39266
bwa,1985,0.38052
bwa,1986,0.36635
bwa,1987,0.35414
bwa,1988,0.34081
bwa,1989,0.33267
bwa,1990,0.3264
bwa,1991,0.22619
bwa,1992,0.18335
bwa,1993,0.25016
bwa,1994,0.27544
bwa,1995,0.23483
bwa,1996,0.22928
bwa,1997,0.19475
bwa,1998,0.14596
bwa,1999,0.14904
bwa,2000,0.21298
bwa,2001,0.11943
bwa,2002,0.14373
bwa,2003,0.11243
bwa,2004,0.12801
bwa,2005,0.1334
bwa,2006,0.10948
bwa,2007,0.09704
bwa,2008,0.14564
bwa,2009,0.16176
bwa,2010,0.13034
bwa,2011,0.16076
bwa,2012,0.13974
bwa,2013,0.13575
bwa,2014,0.19247
bwa,2015,0.12241
bwa,2016,0.12019
bwa,2017,0.11773
bwa,2018,0.11517
caf,1961,1.10088
caf,1962,1.08898
caf,1963,1.07638
caf,1964,1.06302
caf,1965,1.04897
caf,1966,1.03406
caf,1967,1.01855
caf,1968,1.00333
caf,1969,0.98939
caf,1970,0.97728
caf,1971,0.96712
caf,1972,0.95835
caf,1973,0.94994
caf,1974,0.94056
caf,1975,0.92935
caf,1976,0.91637
caf,1977,0.902
caf,1978,0.88616
caf,1979,0.86884
caf,1980,0.85025
caf,1981,0.82581
caf,1982,0.80502
caf,1983,0.78478
caf,1984,0.76663
caf,1985,0.74739
caf,1986,0.7391
caf,1987,0.72539
caf,1988,0.7127
caf,1989,0.69927
caf,1990,0.68407
caf,1991,0.66701
caf,1992,0.6522
caf,1993,0.63359
caf,1994,0.61563
caf,1995,0.59888
caf,1996,0.58339
caf,1997,0.56891
caf,1998,0.55532
caf,1999,0.54244
caf,2000,0.53016
caf,2001,0.51854
caf,2002,0.50761
caf,2003,0.49212
caf,2004,0.48739
caf,2005,0.47791
caf,2006,0.46867
caf,2007,0.45974
caf,2008,0.45163
caf,2009,0.44955
caf,2010,0.41033
caf,2011,0.40737
caf,2012,0.40573
caf,2013,0.40468
caf,2014,0.40321
caf,2015,0.40061
caf,2016,0.39668
caf,2017,0.39164
caf,2018,0.38574
can,1961,2.00372
can,1962,1.98426
can,1963,1.96478
can,1964,1.94489
can,1965,1.92652
can,1966,1.90692
can,1967,1.87625
can,1968,1.8495
can,1969,1.82775
can,1970,1.80557
can,1971,1.75612
can,1972,1.74134
can,1973,1.72561
can,1974,1.70703
can,1975,1.68757
can,1976,1.67063
can,1977,1.663
can,1978,1.65821
can,1979,1.65345
can,1980,1.64368
can,1981,1.6349
can,1982,1.62353
can,1983,1.61544
can,1984,1.60807
can,1985,1.60118
can,1986,1.59305
can,1987,1.57018
can,1988,1.54798
can,1989,1.51851
can,1990,1.49387
can,1991,1.47365
can,1992,1.4545
can,1993,1.43679
can,1994,1.41935
can,1995,1.40296
can,1996,1.38665
can,1997,1.3722
can,1998,1.36013
can,1999,1.3484
can,2000,1.33518
can,2001,1.32001
can,2002,1.29512
can,2003,1.27297
can,2004,1.25073
can,2005,1.22864
can,2006,1.20607
can,2007,1.18228
can,2008,1.15754
can,2009,1.13254
can,2010,1.10828
can,2011,1.08578
can,2012,1.08123
can,2013,1.07696
can,2014,1.07322
can,2015,1.07224
can,2016,1.06703
can,2017,1.05374
can,2018,1.04376
chanisl,1961,0.03623
chanisl,1962,0.03589
chanisl,1963,0.03553
chanisl,1964,0.03516
chanisl,1965,0.03479
chanisl,1966,0.03441
chanisl,1967,0.03405
chanisl,1968,0.03369
chanisl,1969,0.03417
chanisl,1970,0.03383
chanisl,1971,0.0335
chanisl,1972,0.03317
chanisl,1973,0.03207
chanisl,1974,0.03183
chanisl,1975,0.03164
chanisl,1976,0.03152
chanisl,1977,0.03145
chanisl,1978,0.03061
chanisl,1979,0.03054
chanisl,1980,0.03042
chanisl,1981,0.03024
chanisl,1982,0.03001
chanisl,1983,0.02897
chanisl,1984,0.02869
chanisl,1985,0.0284
chanisl,1986,0.0281
chanisl,1987,0.02779
chanisl,1988,0.02676
chanisl,1989,0.02651
chanisl,1990,0.0263
chanisl,1991,0.02615
chanisl,1992,0.02606
chanisl,1993,0.02528
chanisl,1994,0.0252
chanisl,1995,0.02509
chanisl,1996,0.02494
chanisl,1997,0.02407
chanisl,1998,0.02526
chanisl,1999,0.02643
chanisl,2000,0.02627
chanisl,2001,0.02482
chanisl,2002,0.02407
chanisl,2003,0.02399
chanisl,2004,0.02455
chanisl,2005,0.02505
chanisl,2006,0.02353
chanisl,2007,0.02199
chanisl,2008,0.02365
chanisl,2009,0.02592
chanisl,2010,0.02699
chanisl,2011,0.02739
chanisl,2012,0.02691
chanisl,2013,0.02582
chanisl,2014,0.02541
chanisl,2015,0.02394
chanisl,2016,0.0239
chanisl,2017,0.02265
chanisl,2018,0.02241
che,1961,0.07289
che,1962,0.07135
che,1963,0.06812
che,1964,0.0663
che,1965,0.06449
che,1966,0.06269
che,1967,0.06065
che,1968,0.05928
che,1969,0.05867
che,1970,0.05758
che,1971,0.05744
che,1972,0.05798
che,1973,0.05752
che,1974,0.05762
che,1975,0.0582
che,1976,0.05863
che,1977,0.05889
che,1978,0.05974
che,1979,0.05988
che,1980,0.06031
che,1981,0.06053
che,1982,0.06085
che,1983,0.06146
che,1984,0.06247
che,1985,0.06259
che,1986,0.06213
che,1987,0.06092
che,1988,0.061
che,1989,0.06147
che,1990,0.06011
che,1991,0.05993
che,1992,0.05907
che,1993,0.05908
che,1994,0.05994
che,1995,0.05997
che,1996,0.05952
che,1997,0.05861
che,1998,0.05813
che,1999,0.05747
che,2000,0.0569
che,2001,0.05663
che,2002,0.05605
che,2003,0.05544
che,2004,0.05501
che,2005,0.05462
che,2006,0.05438
che,2007,0.05385
che,2008,0.05313
che,2009,0.05243
che,2010,0.05169
che,2011,0.05105
che,2012,0.05049
che,2013,0.04981
che,2014,0.04878
che,2015,0.0481
che,2016,0.04761
che,2017,0.04711
che,2018,0.04676
chl,1961,0.43835
chl,1962,0.43176
chl,1963,0.42541
chl,1964,0.41941
chl,1965,0.41381
chl,1966,0.40862
chl,1967,0.40378
chl,1968,0.3992
chl,1969,0.39479
chl,1970,0.39885
chl,1971,0.39748
chl,1972,0.39609
chl,1973,0.39958
chl,1974,0.39813
chl,1975,0.39198
chl,1976,0.39026
chl,1977,0.3749
chl,1978,0.35999
chl,1979,0.34554
chl,1980,0.33592
chl,1981,0.32231
chl,1982,0.30484
chl,1983,0.29627
chl,1984,0.28771
chl,1985,0.28098
chl,1986,0.26949
chl,1987,0.2433
chl,1988,0.2381
chl,1989,0.23509
chl,1990,0.21108
chl,1991,0.19896
chl,1992,0.17784
chl,1993,0.16522
chl,1994,0.16066
chl,1995,0.14742
chl,1996,0.13608
chl,1997,0.13404
chl,1998,0.13213
chl,1999,0.11871
chl,2000,0.11406
chl,2001,0.11279
chl,2002,0.1052
chl,2003,0.09464
chl,2004,0.09366
chl,2005,0.0896
chl,2006,0.08255
chl,2007,0.07635
chl,2008,0.07852
chl,2009,0.07758
chl,2010,0.07449
chl,2011,0.07642
chl,2012,0.07373
chl,2013,0.0745
chl,2014,0.07259
chl,2015,0.07307
chl,2016,0.06973
chl,2017,0.06941
chl,2018,0.06477
chn,1961,0.15658
chn,1962,0.15486
chn,1963,0.15081
chn,1964,0.14707
chn,1965,0.14326
chn,1966,0.1387
chn,1967,0.13454
chn,1968,0.13044
chn,1969,0.12633
chn,1970,0.12228
chn,1971,0.11846
chn,1972,0.11504
chn,1973,0.11191
chn,1974,0.11024
chn,1975,0.10671
chn,1976,0.10487
chn,1977,0.10326
chn,1978,0.10168
chn,1979,0.10019
chn,1980,0.0988
chn,1981,0.09815
chn,1982,0.10157
chn,1983,0.10559
chn,1984,0.11067
chn,1985,0.11497
chn,1986,0.11363
chn,1987,0.11154
chn,1988,0.11037
chn,1989,0.10985
chn,1990,0.10966
chn,1991,0.1091
chn,1992,0.10606
chn,1993,0.10349
chn,1994,0.10182
chn,1995,0.09979
chn,1996,0.09855
chn,1997,0.0973
chn,1998,0.09636
chn,1999,0.09553
chn,2000,0.09477
chn,2001,0.09455
chn,2002,0.09423
chn,2003,0.09379
chn,2004,0.09338
chn,2005,0.09302
chn,2006,0.09276
chn,2007,0.09223
chn,2008,0.09194
chn,2009,0.09163
chn,2010,0.09073
chn,2011,0.08969
chn,2012,0.08858
chn,2013,0.08785
chn,2014,0.08722
chn,2015,0.08667
chn,2016,0.08612
chn,2017,0.08558
chn,2018,0.08518
civ,1961,0.46261
civ,1962,0.44553
civ,1963,0.42872
civ,1964,0.41263
civ,1965,0.39746
civ,1966,0.38324
civ,1967,0.37411
civ,1968,0.36069
civ,1969,0.34712
civ,1970,0.3332
civ,1971,0.31903
civ,1972,0.30667
civ,1973,0.29787
civ,1974,0.28997
civ,1975,0.28304
civ,1976,0.27406
civ,1977,0.26756
civ,1978,0.25985
civ,1979,0.25046
civ,1980,0.24335
civ,1981,0.2347
civ,1982,0.22704
civ,1983,0.22242
civ,1984,0.24145
civ,1985,0.23996
civ,1986,0.23091
civ,1987,0.22434
civ,1988,0.21812
civ,1989,0.21039
civ,1990,0.20378
civ,1991,0.19818
civ,1992,0.20293
civ,1993,0.21866
civ,1994,0.21841
civ,1995,0.21127
civ,1996,0.20457
civ,1997,0.19166
civ,1998,0.18602
civ,1999,0.17464
civ,2000,0.17016
civ,2001,0.16614
civ,2002,0.16249
civ,2003,0.15909
civ,2004,0.15581
civ,2005,0.15255
civ,2006,0.14929
civ,2007,0.15127
civ,2008,0.14792
civ,2009,0.14457
civ,2010,0.14124
civ,2011,0.13791
civ,2012,0.13923
civ,2013,0.15846
civ,2014,0.15454
civ,2015,0.15069
civ,2016,0.14692
civ,2017,0.14322
civ,2018,0.13961
cmr,1961,0.94607
cmr,1962,0.93541
cmr,1963,0.92423
cmr,1964,0.91263
cmr,1965,0.90066
cmr,1966,0.88834
cmr,1967,0.87568
cmr,1968,0.86271
cmr,1969,0.84944
cmr,1970,0.82825
cmr,1971,0.81469
cmr,1972,0.79363
cmr,1973,0.77274
cmr,1974,0.7589
cmr,1975,0.74486
cmr,1976,0.73065
cmr,1977,0.71835
cmr,1978,0.69437
cmr,1979,0.70503
cmr,1980,0.6855
cmr,1981,0.6649
cmr,1982,0.64472
cmr,1983,0.62497
cmr,1984,0.60567
cmr,1985,0.58684
cmr,1986,0.57044
cmr,1987,0.5526
cmr,1988,0.53632
cmr,1989,0.51988
cmr,1990,0.50424
cmr,1991,0.4902
cmr,1992,0.47682
cmr,1993,0.46331
cmr,1994,0.45046
cmr,1995,0.43824
cmr,1996,0.4266
cmr,1997,0.41549
cmr,1998,0.40479
cmr,1999,0.39437
cmr,2000,0.38417
cmr,2001,0.37416
cmr,2002,0.36436
cmr,2003,0.35474
cmr,2004,0.34532
cmr,2005,0.33626
cmr,2006,0.32721
cmr,2007,0.31836
cmr,2008,0.30972
cmr,2009,0.30131
cmr,2010,0.3048
cmr,2011,0.29656
cmr,2012,0.28857
cmr,2013,0.28083
cmr,2014,0.27335
cmr,2015,0.26611
cmr,2016,0.25913
cmr,2017,0.25238
cmr,2018,0.24587
cod,1961,0.40927
cod,1962,0.39897
cod,1963,0.38878
cod,1964,0.37743
cod,1965,0.36615
cod,1966,0.35606
cod,1967,0.3466
cod,1968,0.33838
cod,1969,0.32991
cod,1970,0.32182
cod,1971,0.31463
cod,1972,0.30775
cod,1973,0.30059
cod,1974,0.29396
cod,1975,0.28576
cod,1976,0.27971
cod,1977,0.27259
cod,1978,0.26526
cod,1979,0.25717
cod,1980,0.25115
cod,1981,0.24593
cod,1982,0.23956
cod,1983,0.23412
cod,1984,0.22905
cod,1985,0.22422
cod,1986,0.21901
cod,1987,0.2125
cod,1988,0.20651
cod,1989,0.20021
cod,1990,0.19271
cod,1991,0.18603
cod,1992,0.17946
cod,1993,0.17261
cod,1994,0.16645
cod,1995,0.16115
cod,1996,0.1567
cod,1997,0.15287
cod,1998,0.14939
cod,1999,0.14591
cod,2000,0.14223
cod,2001,0.13835
cod,2002,0.13434
cod,2003,0.13029
cod,2004,0.12625
cod,2005,0.12229
cod,2006,0.11842
cod,2007,0.11462
cod,2008,0.11173
cod,2009,0.10873
cod,2010,0.10532
cod,2011,0.10486
cod,2012,0.16627
cod,2013,0.16676
cod,2014,0.1681
cod,2015,0.16395
cod,2016,0.15611
cod,2017,0.14497
cod,2018,0.14036
cog,1961,0.4985
cog,1962,0.48633
cog,1963,0.47418
cog,1964,0.4603
cog,1965,0.44833
cog,1966,0.43647
cog,1967,0.42475
cog,1968,0.41316
cog,1969,0.40248
cog,1970,0.39189
cog,1971,0.3807
cog,1972,0.36971
cog,1973,0.36172
cog,1974,0.35253
cog,1975,0.34295
cog,1976,0.33557
cog,1977,0.32408
cog,1978,0.28796
cog,1979,0.28086
cog,1980,0.27448
cog,1981,0.26821
cog,1982,0.27376
cog,1983,0.26798
cog,1984,0.26139
cog,1985,0.25702
cog,1986,0.24854
cog,1987,0.22935
cog,1988,0.22407
cog,1989,0.21891
cog,1990,0.20325
cog,1991,0.19857
cog,1992,0.19278
cog,1993,0.18946
cog,1994,0.17969
cog,1995,0.17544
cog,1996,0.17122
cog,1997,0.17089
cog,1998,0.16635
cog,1999,0.16291
cog,2000,0.15668
cog,2001,0.15227
cog,2002,0.14802
cog,2003,0.14383
cog,2004,0.13958
cog,2005,0.13526
cog,2006,0.13084
cog,2007,0.12641
cog,2008,0.12215
cog,2009,0.12062
cog,2010,0.11933
cog,2011,0.1206
cog,2012,0.11751
cog,2013,0.11898
cog,2014,0.11611
cog,2015,0.11326
cog,2016,0.11042
cog,2017,0.10762
cog,2018,0.10487
col,1961,0.21318
col,1962,0.20664
col,1963,0.20136
col,1964,0.19532
col,1965,0.19012
col,1966,0.18517
col,1967,0.17996
col,1968,0.17505
col,1969,0.17056
col,1970,0.16629
col,1971,0.16238
col,1972,0.15935
col,1973,0.15653
col,1974,0.15375
col,1975,0.15105
col,1976,0.14833
col,1977,0.14568
col,1978,0.14304
col,1979,0.1405
col,1980,0.13799
col,1981,0.13558
col,1982,0.13319
col,1983,0.13091
col,1984,0.12867
col,1985,0.12654
col,1986,0.12446
col,1987,0.12258
col,1988,0.11435
col,1989,0.10697
col,1990,0.09984
col,1991,0.08999
col,1992,0.08919
col,1993,0.0833
col,1994,0.0792
col,1995,0.06587
col,1996,0.06562
col,1997,0.0673
col,1998,0.06649
col,1999,0.06503
col,2000,0.07111
col,2001,0.06046
col,2002,0.05409
col,2003,0.05458
col,2004,0.05319
col,2005,0.04751
col,2006,0.04409
col,2007,0.04568
col,2008,0.04135
col,2009,0.03966
col,2010,0.03898
col,2011,0.03473
col,2012,0.03425
col,2013,0.03618
col,2014,0.03634
col,2015,0.03644
col,2016,0.03645
col,2017,0.12306
col,2018,0.12124
com,1961,0.33479
com,1962,0.32961
com,1963,0.3244
com,1964,0.319
com,1965,0.31336
com,1966,0.30736
com,1967,0.30107
com,1968,0.29469
com,1969,0.28847
com,1970,0.28254
com,1971,0.27701
com,1972,0.27171
com,1973,0.26617
com,1974,0.25989
com,1975,0.25264
com,1976,0.2444
com,1977,0.23559
com,1978,0.22677
com,1979,0.21852
com,1980,0.21115
com,1981,0.20465
com,1982,0.19881
com,1983,0.1934
com,1984,0.18816
com,1985,0.18292
com,1986,0.17771
com,1987,0.17258
com,1988,0.16754
com,1989,0.16265
com,1990,0.15792
com,1991,0.15335
com,1992,0.14893
com,1993,0.14468
com,1994,0.14061
com,1995,0.13673
com,1996,0.13303
com,1997,0.12949
com,1998,0.12612
com,1999,0.12291
com,2000,0.11985
com,2001,0.11693
com,2002,0.11414
com,2003,0.11145
com,2004,0.10884
com,2005,0.10627
com,2006,0.10376
com,2007,0.10131
com,2008,0.0989
com,2009,0.09655
com,2010,0.09424
com,2011,0.09199
com,2012,0.0898
com,2013,0.08766
com,2014,0.0856
com,2015,0.08361
com,2016,0.0817
com,2017,0.08109
com,2018,0.0793
cpv,1961,0.18508
cpv,1962,0.18083
cpv,1963,0.17586
cpv,1964,0.17044
cpv,1965,0.16492
cpv,1966,0.15923
cpv,1967,0.15352
cpv,1968,0.14834
cpv,1969,0.14423
cpv,1970,0.14146
cpv,1971,0.14006
cpv,1972,0.13979
cpv,1973,0.14019
cpv,1974,0.14062
cpv,1975,0.14062
cpv,1976,0.14004
cpv,1977,0.13902
cpv,1978,0.13759
cpv,1979,0.13585
cpv,1980,0.13387
cpv,1981,0.13163
cpv,1982,0.12914
cpv,1983,0.12657
cpv,1984,0.12413
cpv,1985,0.12192
cpv,1986,0.12002
cpv,1987,0.11833
cpv,1988,0.1228
cpv,1989,0.12078
cpv,1990,0.12132
cpv,1991,0.11842
cpv,1992,0.11525
cpv,1993,0.112
cpv,1994,0.10892
cpv,1995,0.10873
cpv,1996,0.10619
cpv,1997,0.10884
cpv,1998,0.10666
cpv,1999,0.10465
cpv,2000,0.10276
cpv,2001,0.10558
cpv,2002,0.10611
cpv,2003,0.10446
cpv,2004,0.10512
cpv,2005,0.10366
cpv,2006,0.10231
cpv,2007,0.10104
cpv,2008,0.10398
cpv,2009,0.10274
cpv,2010,0.10149
cpv,2011,0.10023
cpv,2012,0.10886
cpv,2013,0.10748
cpv,2014,0.09647
cpv,2015,0.09529
cpv,2016,0.09414
cpv,2017,0.09302
cpv,2018,0.09195
cri,1961,0.20634
cri,1962,0.19884
cri,1963,0.19172
cri,1964,0.18507
cri,1965,0.17893
cri,1966,0.17324
cri,1967,0.16797
cri,1968,0.16307
cri,1969,0.15852
cri,1970,0.15427
cri,1971,0.15031
cri,1972,0.14659
cri,1973,0.14203
cri,1974,0.13857
cri,1975,0.13514
cri,1976,0.13171
cri,1977,0.12831
cri,1978,0.12495
cri,1979,0.12164
cri,1980,0.11841
cri,1981,0.11525
cri,1982,0.11215
cri,1983,0.10914
cri,1984,0.10622
cri,1985,0.10414
cri,1986,0.10141
cri,1987,0.09879
cri,1988,0.09456
cri,1989,0.08555
cri,1990,0.08335
cri,1991,0.0812
cri,1992,0.07607
cri,1993,0.0682
cri,1994,0.0665
cri,1995,0.06205
cri,1996,0.05781
cri,1997,0.05647
cri,1998,0.05521
cri,1999,0.05662
cri,2000,0.053
cri,2001,0.05206
cri,2002,0.04877
cri,2003,0.05043
cri,2004,0.0497
cri,2005,0.049
cri,2006,0.04833
cri,2007,0.04541
cri,2008,0.04481
cri,2009,0.04866
cri,2010,0.04915
cri,2011,0.05007
cri,2012,0.04949
cri,2013,0.04892
cri,2014,0.04692
cri,2015,0.05229
cri,2016,0.0546
cri,2017,0.05081
cri,2018,0.05051
cub,1961,0.19887
cub,1962,0.20192
cub,1963,0.20883
cub,1964,0.22609
cub,1965,0.20356
cub,1966,0.19112
cub,1967,0.20481
cub,1968,0.23141
cub,1969,0.22695
cub,1970,0.26514
cub,1971,0.25676
cub,1972,0.28919
cub,1973,0.30331
cub,1974,0.2828
cub,1975,0.30382
cub,1976,0.31682
cub,1977,0.31422
cub,1978,0.31222
cub,1979,0.30426
cub,1980,0.30255
cub,1981,0.30306
cub,1982,0.30683
cub,1983,0.31058
